src_idx,dst_idx,src_gene,dst_gene,score
46,433,ABCA1,SMAD5,0.8594257
543,626,ABLIM1,LMO2,0.92003405
359,221,ACOX3,JUND,0.91458225
555,221,ACTC1,JUND,0.91956353
308,221,ADAMTS3,JUND,0.9168257
136,343,AEBP1,MEIS1,0.89585894
425,31,AES,NFIC,0.93355775
678,199,AFF1,ARID5B,0.92071825
538,343,AFF4,MEIS1,0.90508515
838,433,AGL,SMAD5,0.77401847
727,343,AGPAT5,MEIS1,0.9130845
842,433,AIP,SMAD5,0.77402544
177,343,AIRE,MEIS1,0.7832606
647,685,AK4,STAT2,0.77200836
469,433,AKAP2,SMAD5,0.77401847
763,221,ALCAM,JUND,0.9207922
97,343,ALG6,MEIS1,0.89633125
782,221,ALPK2,JUND,0.9180657
486,651,ALS2CR8,RUNX1,0.91662747
175,433,ALYREF,SMAD5,0.77401847
440,433,AMIGO2,SMAD5,0.77401847
72,343,AMN1,MEIS1,0.8895484
599,221,ANGPT2,JUND,0.91811484
491,221,ANKMY2,JUND,0.9128196
150,221,ANKRD1,JUND,0.91636574
802,433,ANKRD13C,SMAD5,0.77401847
859,433,ANKRD26,SMAD5,0.77401847
336,221,ANKRD28,JUND,0.9189928
714,433,ANKRD50,SMAD5,0.77401847
253,433,ANKRD6,SMAD5,0.77402544
636,433,ANKZF1,SMAD5,0.77401847
271,343,ANXA3,MEIS1,0.9071251
463,343,APBB1,MEIS1,0.9237203
906,221,APBB2,JUND,0.91935605
848,221,APC,JUND,0.91653883
829,221,APEX1,JUND,0.9186064
182,651,APLNR,RUNX1,0.92329836
294,433,APOBEC3C,SMAD5,0.77401847
364,433,APOBEC3G,SMAD5,0.776786
121,609,AR,NR3C1,0.9112155
453,343,ARFGAP3,MEIS1,0.9051056
7,433,ARHGAP28,SMAD5,0.77401847
717,343,ARHGAP29,MEIS1,0.9051003
292,433,ARHGAP42,SMAD5,0.9179539
800,221,ARID3A,JUND,0.9119734
704,343,ARID3B,MEIS1,0.9051056
694,221,ARID4B,JUND,0.9225623
199,433,ARID5B,SMAD5,0.80315477
434,343,ARL4A,MEIS1,0.91881436
756,221,ARL4D,JUND,0.9167026
146,433,ARNT2,SMAD5,0.91268647
180,433,ASB4,SMAD5,0.77401847
92,221,ASB9,JUND,0.9175357
692,433,ASH2L,SMAD5,0.7692404
764,433,ASNS,SMAD5,0.77401847
166,433,ASS1,SMAD5,0.9108096
393,221,ASXL1,JUND,0.9195939
539,433,ATF6,SMAD5,0.85308754
499,264,ATG4C,ZEB1,0.9187977
854,343,ATP11B,MEIS1,0.9051056
355,221,ATP2B4,JUND,0.7709938
732,221,ATRX,JUND,0.9229671
572,433,B3GNT5,SMAD5,0.77401847
98,433,B4GALT4,SMAD5,0.77401847
574,343,BAG3,MEIS1,0.9017889
302,221,BAMBI,JUND,0.9123232
639,433,BARX2,SMAD5,0.80740035
88,31,BCAR3,NFIC,0.9281896
206,433,BCL11A,SMAD5,0.9083879
510,433,BCL11B,SMAD5,0.77401847
224,343,BCLAF1,MEIS1,0.89582556
273,221,BHLHE40,JUND,0.91901124
660,221,BLM,JUND,0.92197865
269,221,BMP2,JUND,0.91825014
720,221,BMP4,JUND,0.9235894
657,221,BMPER,JUND,0.92048377
200,433,BMPR1A,SMAD5,0.9081044
387,433,BNIP3,SMAD5,0.91261077
885,343,BRWD1,MEIS1,0.8970008
853,221,BTBD10,JUND,0.91572434
642,385,BTF3,CUX1,0.8888834
20,221,BTG2,JUND,0.9107778
719,343,BUB1B,MEIS1,0.89880115
352,221,C11orf46,JUND,0.7709938
810,433,C11orf82,SMAD5,0.77401847
656,343,C12orf23,MEIS1,0.8896441
731,343,C3orf14,MEIS1,0.89582556
1,433,C4orf46,SMAD5,0.77400553
733,433,CA14,SMAD5,0.7844696
863,221,CA2,JUND,0.91956663
226,433,CALB1,SMAD5,0.77401847
370,626,CALCOCO1,LMO2,0.9335206
516,343,CAMK2D,MEIS1,0.9224567
36,433,CAP2,SMAD5,0.77401847
787,343,CASD1,MEIS1,0.9034636
300,31,CBFA2T2,NFIC,0.9283868
546,343,CBR1,MEIS1,0.89272135
80,343,CBX3,MEIS1,0.9010467
653,343,CCDC138,MEIS1,0.8988941
598,433,CCDC141,SMAD5,0.77401847
551,433,CCDC80,SMAD5,0.7768291
557,343,CCDC81,MEIS1,0.9099687
588,433,CCDC82,SMAD5,0.90929526
446,31,CCKBR,NFIC,0.9073521
266,221,CCNA2,JUND,0.91496056
793,221,CCNB2,JUND,0.905417
795,221,CCND1,JUND,0.91435796
