src_idx,dst_idx,src_gene,dst_gene,score
517,672,POLR3K,TAF6,0.99170965
782,672,POLR2B,TAF6,0.9915569
517,191,POLR3K,TAF9,0.9915038
68,191,ZNRD1,TAF9,0.9914539
464,672,POLR2H,TAF6,0.991426
464,191,POLR2H,TAF9,0.99129874
517,464,POLR3K,POLR2H,0.99127215
645,672,SNRPD1,TAF6,0.9912702
667,672,SNRPG,TAF6,0.9912423
179,134,RDBP,SUPT5H,0.9912258
716,464,GTF2B,POLR2H,0.9911834
68,464,ZNRD1,POLR2H,0.99117297
716,265,GTF2B,TCEB2,0.99114615
716,587,GTF2B,TCEB1,0.9911389
716,179,GTF2B,RDBP,0.99112916
716,713,GTF2B,TCEB3,0.9911248
645,464,SNRPD1,POLR2H,0.9911084
587,672,TCEB1,TAF6,0.99108946
265,672,TCEB2,TAF6,0.9910842
645,191,SNRPD1,TAF9,0.99108094
667,191,SNRPG,TAF9,0.9910734
667,464,SNRPG,POLR2H,0.9910732
716,191,GTF2B,TAF9,0.99106723
517,645,POLR3K,SNRPD1,0.99105513
174,672,GTF2F1,TAF6,0.9910419
716,134,GTF2B,SUPT5H,0.99103177
184,672,SRSF6,TAF6,0.9910222
0,464,SRSF1,POLR2H,0.9910144
0,174,SRSF1,GTF2F1,0.9910059
464,517,POLR2H,POLR3K,0.9910058
68,517,ZNRD1,POLR3K,0.991002
0,713,SRSF1,TCEB3,0.99100095
517,68,POLR3K,ZNRD1,0.99099606
517,713,POLR3K,TCEB3,0.9909945
813,672,TAF7,TAF6,0.99097973
329,179,GTF2A1,RDBP,0.9909765
134,672,SUPT5H,TAF6,0.9909751
464,68,POLR2H,ZNRD1,0.99097216
329,174,GTF2A1,GTF2F1,0.9909719
247,551,TCEA1,POLR2F,0.99096584
517,782,POLR3K,POLR2B,0.990965
91,146,DNAJC2,SRSF9,0.9909615
672,191,TAF6,TAF9,0.9909609
0,134,SRSF1,SUPT5H,0.9909554
329,265,GTF2A1,TCEB2,0.9909504
517,716,POLR3K,GTF2B,0.9909456
329,587,GTF2A1,TCEB1,0.9909445
329,713,GTF2A1,TCEB3,0.9909418
645,265,SNRPD1,TCEB2,0.9909389
645,329,SNRPD1,GTF2A1,0.99093705
