src_idx,dst_idx,src_gene,dst_gene,score
342,14,1700017B05RIK,TLR4,0.9145843
485,14,2610035D17RIK,TLR4,0.9146326
739,14,4833439L19RIK,TLR4,0.9146326
306,14,5430427O19RIK,TLR4,0.9146326
153,14,9430015G10RIK,TLR4,0.91465276
64,59,9530068E07RIK,NR3C2,0.91223335
915,14,9530082P21RIK,TLR4,0.9146326
613,14,ABCB10,TLR4,0.9146326
201,14,ABCB8,TLR4,0.9146326
870,526,ABCE1,RARB,0.9920432
664,14,ABCG2,TLR4,0.9146326
298,14,ABCG3,TLR4,0.9146326
535,14,ABHD17B,TLR4,0.9146326
433,14,ABITRAM,TLR4,0.9146326
356,526,ABL1,RARB,0.99445444
1011,321,ABL2,LY86,0.98901653
1054,59,ACAA2,NR3C2,0.9108786
1009,529,ACLY,CSF1R,0.98837334
1043,14,ACOT9,TLR4,0.9166002
745,59,ACOX1,NR3C2,0.91296995
200,14,ACOX3,TLR4,0.9146326
159,14,ACSS1,TLR4,0.9146326
229,14,ACSS2,TLR4,0.9146326
728,529,ADA,CSF1R,0.98837334
160,14,ADAM17,TLR4,0.9146326
206,14,ADGRG3,TLR4,0.9146326
959,1005,ADGRL4,ZBTB16,0.93171006
1062,59,ADK,NR3C2,0.9490056
877,14,ADO,TLR4,0.9145843
131,14,ADORA2A,TLR4,0.91468287
942,14,ADSL,TLR4,0.9146104
681,14,ADSSL1,TLR4,0.9146326
332,14,AFAP1L1,TLR4,0.91448027
34,14,AGPS,TLR4,0.9146326
548,14,AHCYL1,TLR4,0.91448027
1033,14,AI504432,TLR4,0.9146326
724,59,AI506816,NR3C2,0.91296995
1091,14,AKAP8L,TLR4,0.9146326
705,14,AKNA,TLR4,0.91459954
104,14,ALAS1,TLR4,0.9146326
702,14,ALDH18A1,TLR4,0.9275556
28,1130,ALDH9A1,RNF4,0.9165083
643,14,ALDOC,TLR4,0.9146326
1098,14,ANGPT1,TLR4,0.9146326
834,14,ANKRD44,TLR4,0.9144062
478,14,ANXA1,TLR4,0.91455114
431,450,ANXA2,MPO,0.9881196
42,14,ANXA3,TLR4,0.9146326
697,529,ANXA5,CSF1R,0.9877979
383,14,AP1S2,TLR4,0.9146326
590,818,AP3S1,RORC,0.9489131
128,14,APBB1,TLR4,0.98832965
343,14,API5,TLR4,0.9146326
892,14,APLP2,TLR4,0.9146326
1016,14,APOE,TLR4,0.9146104
713,59,ARCN1,NR3C2,0.9073903
500,14,ARFGEF2,TLR4,0.9146326
517,14,ARHGAP15,TLR4,0.9146326
148,14,ARHGEF18,TLR4,0.91468287
752,14,ARHGEF39,TLR4,0.9147267
578,14,ARID2,TLR4,0.9146326
16,14,ARID3B,TLR4,0.91474456
770,14,ARID5A,TLR4,0.91459954
95,59,ARL11,NR3C2,0.91296995
25,14,ARL6IP6,TLR4,0.91448027
401,14,ARL8B,TLR4,0.9143667
266,14,ARMT1,TLR4,0.9146326
193,14,ARRDC4,TLR4,0.9146326
722,59,ART4,NR3C2,0.91297245
564,435,ASF1B,TEX10,0.99774075
611,14,ATAD1,TLR4,0.9146326
339,464,ATAD2,RCC1,0.9984195
439,1047,ATF7,IRF8,0.9903654
873,14,ATG12,TLR4,0.9146326
940,59,ATP10A,NR3C2,0.91296995
908,14,ATP11C,TLR4,0.9142294
197,14,ATP13A1,TLR4,0.9146371
52,59,ATP1B3,NR3C2,0.9108235
125,14,ATP6AP1,TLR4,0.9146326
1126,818,ATP6AP2,RORC,0.90637267
310,14,ATP8B4,TLR4,0.9146326
958,14,ATRN,TLR4,0.9138159
751,923,AURKA,NUP85,0.99807894
473,435,AURKB,TEX10,0.99836797
31,14,AW112010,TLR4,0.9146326
837,14,AZIN1,TLR4,0.9147267
820,14,B230219D22RIK,TLR4,0.9146326
420,14,B3GNT5,TLR4,0.9146326
353,59,BACE1,NR3C2,0.9762356
699,14,BATF2,TLR4,0.9146326
598,35,BC005561,GTF2F1,0.99194324
665,14,BC035044,TLR4,0.9146797
86,14,BCAP29,TLR4,0.9146326
1006,14,BCL2,TLR4,0.988106
848,14,BDH2,TLR4,0.9146326
1128,14,BID,TLR4,0.9146326
163,350,BIRC5,ORC6,0.9985097
581,14,BPIFC,TLR4,0.9144062
253,14,BTAF1,TLR4,0.96706444
1106,529,BTG2,CSF1R,0.9886806
878,14,BTK,TLR4,0.9146594
825,435,BUB1,TEX10,0.99856406
1108,435,BUB1B,TEX10,0.99839056
498,35,BYSL,GTF2F1,0.99208283
714,14,C030034L19RIK,TLR4,0.91668135
1051,14,C1RL,TLR4,0.9146326
552,14,CAD,TLR4,0.9146326
504,14,CALCRL,TLR4,0.9145858
390,14,CAMK2D,TLR4,0.9146326
631,14,CAND2,TLR4,0.9146326
380,14,CAPG,TLR4,0.9146326
650,725,CASP1,SAMD9L,0.9881604
685,14,CASP12,TLR4,0.9146326
1087,14,CASP4,TLR4,0.9146326
784,632,CBFB,TAB1,0.98939604
481,1082,CBX5,NCAPG2,0.99537945
927,35,CBX7,GTF2F1,0.9910734
424,14,CCDC137,TLR4,0.9146326
88,59,CCDC50,NR3C2,0.91296995
1122,14,CCL4,TLR4,0.9146326
364,14,CCL9,TLR4,0.9146326
1096,90,CCNA2,LIG1,0.99329305
952,618,CCNB1,SLBP,0.99778205
309,22,CCNB2,KIF22,0.9980591
934,618,CCNE2,SLBP,0.9952667
289,35,CCNF,GTF2F1,0.9805381
841,14,CCR2,TLR4,0.9147134
80,14,CD244A,TLR4,0.9146326
369,650,CD274,CASP1,0.98950887
187,14,CD300A,TLR4,0.9146326
211,14,CD34,TLR4,0.9146326
659,14,CD44,TLR4,0.9862114
721,59,CD48,NR3C2,0.91296995
456,14,CD52,TLR4,0.9146326
81,14,CD53,TLR4,0.9146326
126,14,CD63,TLR4,0.9146326
605,59,CD63-PS,NR3C2,0.91224813
1029,14,CD68,TLR4,0.92501104
652,14,CD69,TLR4,0.91458476
929,14,CD74,TLR4,0.91398066
260,59,CD82,NR3C2,0.932708
813,14,CD9,TLR4,0.9146326
747,14,CD93,TLR4,0.9146326
145,435,CDC20,TEX10,0.9982145
992,435,CDC45,TEX10,0.9980357
828,435,CDC6,TEX10,0.99792105
1129,435,CDC7,TEX10,0.9982418
839,435,CDCA3,TEX10,0.9985417
470,14,CDCA4,TLR4,0.9146326
815,842,CDCA5,RRM1,0.9986425
602,435,CDCA7,TEX10,0.9985757
361,574,CDCA8,NUF2,0.9986528
1115,90,CDK1,LIG1,0.9948862
157,122,CDK18,PRIM2,0.9974452
824,35,CDK6,GTF2F1,0.99291646
198,529,CDKN1A,CSF1R,0.98884773
680,14,CDKN1C,TLR4,0.9092946
395,435,CDT1,TEX10,0.997681
758,828,CENPA,CDC6,0.9985733
168,828,CENPE,CDC6,0.9983126
209,1129,CENPF,CDC7,0.99838054
676,464,CENPK,RCC1,0.9983766
477,828,CENPL,CDC6,0.9982193
192,14,CENPO,TLR4,0.9146326
113,76,CEP55,INCENP,0.9985488
410,14,CERK,TLR4,0.9146326
414,14,CERS4,TLR4,0.9146326
497,14,CERS6,TLR4,0.9146326
543,14,CFP,TLR4,0.9146326
258,14,CHCHD10,TLR4,0.92501104
811,818,CHORDC1,RORC,0.90632737
1000,14,CHRNB1,TLR4,0.9145287
571,14,CIP2A,TLR4,0.91346544
645,14,CIPC,TLR4,0.9146396
1080,650,CISH,CASP1,0.98900616
1037,14,CKAP2,TLR4,0.9275556
166,828,CKAP2L,CDC6,0.9983266
20,828,CKAP5,CDC6,0.99821955
866,14,CKS1B,TLR4,0.9146326
754,59,CKS2,NR3C2,0.9130422
262,14,CLEC12A,TLR4,0.91476357
851,14,CLEC4E,TLR4,0.9146326
1035,14,CLN5,TLR4,0.9146326
642,59,CLPTM1L,NR3C2,0.93269277
677,14,CLTC,TLR4,0.9151812
82,14,CNIH1,TLR4,0.91474456
447,14,CNN3,TLR4,0.9146326
1007,14,CNRIP1,TLR4,0.9146371
400,14,COL4A1,TLR4,0.9143999
554,14,COL4A2,TLR4,0.9146326
883,14,COLGALT1,TLR4,0.9146326
1120,14,COPB1,TLR4,0.9146326
1015,14,COQ8A,TLR4,0.9146104
894,14,CPA3,TLR4,0.9146326
986,529,CREB5,CSF1R,0.9870209
268,59,CREBRF,NR3C2,0.9073903
359,59,CRISPLD1,NR3C2,0.91296995
130,14,CS,TLR4,0.9146326
871,14,CSAD,TLR4,0.91472805
459,14,CSE1L,TLR4,0.9146326
529,450,CSF1R,MPO,0.9883599
782,526,CSF2RB,RARB,0.9927376
1002,1095,CSF3R,NFKBIA,0.99231875
