src_idx,dst_idx,src_gene,dst_gene,score
337,106,AASS,KLF6,0.052628927
675,106,AATF,KLF6,0.08452027
50,106,ABT1,KLF6,0.0412935
834,548,ACAA1,TCF3,0.07580553
325,320,ACAD11,HMGCS2,0.008898292
784,106,ACADSB,KLF6,0.054667596
206,320,ACADVL,HMGCS2,0.06232658
854,106,ACOT7,KLF6,0.028945709
845,106,ACOX2,KLF6,0.065905236
872,696,ACTC1,HIF3A,0.007480007
175,548,ACTL6A,TCF3,0.052392878
727,106,ACY1,KLF6,0.056324255
35,696,ADNP,HIF3A,0.041270338
280,328,ADSL,PEF1,0.09005536
381,514,AEBP1,RBM39,0.9302204
863,548,AEBP2,TCF3,0.028115725
609,403,AES,GTF3C2,0.937845
861,548,AFF4,TCF3,0.023434693
602,514,AFP,RBM39,0.9302204
862,548,AGT,TCF3,0.0226864
341,106,AGTRAP,KLF6,0.09285752
592,106,AHR,KLF6,0.029475832
72,106,AHSG,KLF6,0.0330728
914,106,AIMP2,KLF6,0.08481284
61,106,AKR1B1,KLF6,0.053877946
397,328,AKR1D1,PEF1,0.27346486
702,696,ALB,HIF3A,0.04237498
739,814,ALDH1A1,SOX2,0.27881575
414,106,ALDH9A1,KLF6,0.013409993
718,106,ALG6,KLF6,0.04027814
507,106,ALG8,KLF6,0.04879891
832,106,AMBP,KLF6,0.06620113
816,106,AMZ2,KLF6,0.03913868
87,106,ANAPC4,KLF6,0.045583963
355,696,ANAPC7,HIF3A,0.034638118
877,328,ANG,PEF1,0.12750018
822,106,ANKRD1,KLF6,0.046737224
729,106,ANLN,KLF6,0.062914334
447,106,ANP32E,KLF6,0.024512492
374,106,ANPEP,KLF6,0.025992233
23,696,ANXA3,HIF3A,0.043037232
669,328,ANXA4,PEF1,0.12089301
850,106,APEH,KLF6,0.09207254
903,106,APEX1,KLF6,0.057154287
96,106,APOA1,KLF6,0.040087197
419,106,APOA2,KLF6,0.053451873
278,106,APOA4,KLF6,0.035497986
769,106,APOB,KLF6,0.05573499
847,106,APOC1,KLF6,0.08955537
936,696,APOC2,HIF3A,0.03215714
544,106,APOC3,KLF6,0.017504701
456,514,APOC4.APOC2,RBM39,0.9302204
118,696,ARG2,HIF3A,0.045694143
439,106,ARID2,KLF6,0.013550811
124,106,ARID3B,KLF6,0.028335573
633,548,ARL6IP6,TCF3,0.09202931
306,106,ARSE,KLF6,0.06275682
647,548,ASCC3,TCF3,0.0617396
466,328,ASGR1,PEF1,0.06263168
200,320,ASL,HMGCS2,0.016212726
327,328,ASNS,PEF1,0.051565725
868,106,ASNSD1,KLF6,0.0491352
688,106,ASPH,KLF6,0.036316805
590,403,ASUN,GTF3C2,0.94822884
