src_idx,dst_idx,src_gene,dst_gene,score
1165,355,NTPCR,POLR2L,0.99800557
1165,816,NTPCR,POLR2G,0.99786645
1424,816,PHF5A,POLR2G,0.99738425
214,436,ASNS,PNPT1,0.9972154
214,627,ASNS,POLR2I,0.9971655
214,408,ASNS,POLR2D,0.99715805
798,458,SNRNP25,HNRNPK,0.9971481
579,627,WBP11,POLR2I,0.9971462
214,816,ASNS,POLR2G,0.99708945
214,1117,ASNS,POLR3D,0.9970317
214,381,ASNS,POLR2B,0.9968593
214,355,ASNS,POLR2L,0.99683666
214,642,ASNS,YBX1,0.99683386
214,495,ASNS,POLR2F,0.9967912
436,642,PNPT1,YBX1,0.9966883
798,498,SNRNP25,GTF2F2,0.99668187
1092,642,METTL1,YBX1,0.9964461
436,498,PNPT1,GTF2F2,0.9964227
1121,642,SF3B3,YBX1,0.9963092
214,1216,ASNS,POLR2K,0.9962942
798,642,SNRNP25,YBX1,0.9962637
1165,642,NTPCR,YBX1,0.9961746
1092,627,METTL1,POLR2I,0.99614644
441,381,SRRM1,POLR2B,0.9960077
1165,627,NTPCR,POLR2I,0.995974
214,498,ASNS,GTF2F2,0.99592847
1092,408,METTL1,POLR2D,0.9959193
498,642,GTF2F2,YBX1,0.995887
940,816,NTMT1,POLR2G,0.9958824
1004,627,UCHL5,POLR2I,0.99587494
436,627,PNPT1,POLR2I,0.99582726
1092,816,METTL1,POLR2G,0.9957908
642,498,YBX1,GTF2F2,0.9957689
940,408,NTMT1,POLR2D,0.99573934
495,627,POLR2F,POLR2I,0.99570554
1165,408,NTPCR,POLR2D,0.99570185
817,1424,HNRNPH2,PHF5A,0.9956306
1273,627,NME1,POLR2I,0.9956043
352,627,TCEA1,POLR2I,0.9955804
436,408,PNPT1,POLR2D,0.9955793
211,642,PAPOLA,YBX1,0.9955695
408,627,POLR2D,POLR2I,0.9955668
1092,436,METTL1,PNPT1,0.9955655
1004,816,UCHL5,POLR2G,0.9955525
381,627,POLR2B,POLR2I,0.9955273
1004,408,UCHL5,POLR2D,0.9954991
404,642,BCAS2,YBX1,0.99549377
1425,816,NFIB,POLR2G,0.99548656
940,627,NTMT1,POLR2I,0.99546576
407,816,HIF1AN,POLR2G,0.9954591
