src_idx,dst_idx,src_gene,dst_gene,score
879,609,MCM7,NR3C1,0.9606151
52,31,UPF1,NFIC,0.95979846
631,31,SUPT16H,NFIC,0.95925814
652,31,TNC,NFIC,0.959176
227,31,E2F4,NFIC,0.9590979
786,31,PRDM14,NFIC,0.9590223
879,31,MCM7,NFIC,0.95901006
24,31,NCOA6,NFIC,0.9589582
542,31,NFKBIB,NFIC,0.95882165
282,31,PARP1,NFIC,0.95877945
485,31,E2F7,NFIC,0.958774
318,31,CTSK,NFIC,0.9587054
77,31,E2F3,NFIC,0.9586974
843,609,KHSRP,NR3C1,0.9586852
515,31,MCM4,NFIC,0.9586716
455,31,MCM3,NFIC,0.95861405
305,31,POU3F1,NFIC,0.9586081
674,31,NONO,NFIC,0.9585989
261,31,XRCC5,NFIC,0.9585793
862,31,POLR2A,NFIC,0.95846385
580,31,MCM6,NFIC,0.95842457
686,31,SOX7,NFIC,0.958377
762,31,FOXD3,NFIC,0.9583338
35,31,FOXP1,NFIC,0.9583247
242,31,MCM2,NFIC,0.9582994
742,31,SF1,NFIC,0.9582731
385,31,CUX1,NFIC,0.95820767
340,31,MCM5,NFIC,0.95818603
881,609,TCF7L1,NR3C1,0.9581734
335,31,FOXN3,NFIC,0.9581397
542,609,NFKBIB,NR3C1,0.958093
145,31,SP100,NFIC,0.95806235
116,31,CDC7,NFIC,0.9579981
845,609,RBM14,NR3C1,0.9579272
371,31,SIRT1,NFIC,0.9578932
857,31,WNT5A,NFIC,0.95785296
842,31,AIP,NFIC,0.95781416
0,31,SLC39A11,NFIC,0.9577999
815,31,PHB2,NFIC,0.9577938
88,31,BCAR3,NFIC,0.95779115
318,609,CTSK,NR3C1,0.95778525
650,31,LIMD1,NFIC,0.95778
845,31,RBM14,NFIC,0.957756
452,31,LIMCH1,NFIC,0.9577318
871,31,HAND2,NFIC,0.9577191
245,31,SCD5,NFIC,0.95770794
806,31,TDP2,NFIC,0.9576922
890,31,PITX2,NFIC,0.9576741
300,31,CBFA2T2,NFIC,0.957666
903,31,POU5F1,NFIC,0.9576432
