src_idx,dst_idx,src_gene,dst_gene,score
1020,675,SNUPN,POLR2H,0.9988512
315,675,POLR2M,POLR2H,0.99881846
1203,675,OPTN,POLR2H,0.9988182
1020,1245,SNUPN,POLR2F,0.99881184
324,1364,APOBEC3C,POLR2K,0.99877816
315,1364,POLR2M,POLR2K,0.99877197
1203,1364,OPTN,POLR2K,0.9987692
68,675,CPSF3,POLR2H,0.9987627
646,675,PPIL1,POLR2H,0.9987589
646,1364,PPIL1,POLR2K,0.9987483
357,1364,BCAS2,POLR2K,0.99874216
357,1189,BCAS2,POLR2I,0.9987318
68,1364,CPSF3,POLR2K,0.9987226
923,1364,CSDE1,POLR2K,0.99870956
923,675,CSDE1,POLR2H,0.9986992
1127,675,GEMIN4,POLR2H,0.99869746
906,675,METTL1,POLR2H,0.9986947
1127,1245,GEMIN4,POLR2F,0.99868995
906,1245,METTL1,POLR2F,0.99867946
315,1245,POLR2M,POLR2F,0.9986683
1203,1245,OPTN,POLR2F,0.9986681
678,675,KHDRBS2,POLR2H,0.9986639
324,1245,APOBEC3C,POLR2F,0.99865675
324,675,APOBEC3C,POLR2H,0.9986539
1189,1245,POLR2I,POLR2F,0.9986482
678,1245,KHDRBS2,POLR2F,0.99864453
675,1245,POLR2H,POLR2F,0.99863213
1189,675,POLR2I,POLR2H,0.99861944
68,874,CPSF3,POLR2D,0.9986143
923,874,CSDE1,POLR2D,0.99860567
1364,1245,POLR2K,POLR2F,0.9985984
357,1245,BCAS2,POLR2F,0.99859685
646,1245,PPIL1,POLR2F,0.99859554
1020,1364,SNUPN,POLR2K,0.998589
646,874,PPIL1,POLR2D,0.99858725
8,1364,SART3,POLR2K,0.99858415
1312,1245,RBFOX2,POLR2F,0.9985831
315,874,POLR2M,POLR2D,0.99858224
8,675,SART3,POLR2H,0.9985784
1312,675,RBFOX2,POLR2H,0.9985771
923,1245,CSDE1,POLR2F,0.99857235
678,988,KHDRBS2,UBTF,0.9985709
874,1245,POLR2D,POLR2F,0.9985703
315,1189,POLR2M,POLR2I,0.99856853
1203,1189,OPTN,POLR2I,0.9985683
357,874,BCAS2,POLR2D,0.99856657
324,988,APOBEC3C,UBTF,0.99855644
48,675,GEMIN6,POLR2H,0.998553
68,1245,CPSF3,POLR2F,0.9985525
1203,874,OPTN,POLR2D,0.99854434
