src_idx,dst_idx,src_gene,dst_gene,score
695,155,1100001G20RIK,TREX1,0.79827356
458,301,1500032L24RIK,TRP53,0.9646756
231,315,1600029D21RIK,MLL3,0.8000567
747,315,1810006K21RIK,MLL3,0.8001213
172,810,1810027O10RIK,RNF4,0.9223951
793,315,2010107E04RIK,MLL3,0.8000567
715,302,2310016C08RIK,CNOT2,0.7921177
342,315,3110003A17RIK,MLL3,0.8000567
700,810,4933434E20RIK,RNF4,0.94523853
572,315,5033414D02RIK,MLL3,0.8000567
801,300,6720456B07RIK,EWSR1,0.9425611
58,779,AA467197,MLL2,0.8020924
550,445,ABCG1,RPS6,0.8020924
99,399,ACTB,PPP1CA,0.95491016
510,301,ACTG1,TRP53,0.96586233
431,474,ACTR2,KDM6B,0.9778301
584,5,AEBP2,APEX1,0.9739731
620,300,AES,EWSR1,0.9425611
800,94,AF251705,USMG5,0.80204135
368,315,AFF4,MLL3,0.807933
90,301,AGAP3,TRP53,0.947948
176,300,AHR,EWSR1,0.9110717
349,301,AIP,TRP53,0.9492048
219,17,AK185681,RPS5,0.8018448
392,734,AKR1A4,NDUFA2,0.8020924
702,301,AKT1,TRP53,0.9522021
2,277,ALDOA,ETS2,0.9536048
489,138,ALOX5AP,NDUFB10,0.8018612
193,507,ANXA1,TMSB4X,0.8020939
36,759,ANXA2,KDM2B,0.976262
611,301,ANXA3,TRP53,0.9482238
634,613,ANXA4,RPL10A,0.79890174
110,759,ANXA5,KDM2B,0.97619915
406,23,AP2M1,GSTM1,0.8021859
5,301,APEX1,TRP53,0.9550488
614,300,APRT,EWSR1,0.8976852
515,810,ARF4,RNF4,0.9360533
644,457,ARHGDIB,VAMP8,0.80381787
270,301,ARID1A,TRP53,0.9575243
469,301,ARID1B,TRP53,0.95216274
450,333,ARL6IP5,KLF4,0.9693517
334,300,ARL8B,EWSR1,0.93693125
220,613,ARPC2,RPL10A,0.798971
150,300,ARPC5,EWSR1,0.9067715
132,300,ASH1L,EWSR1,0.93749964
416,315,ASS1,MLL3,0.80010414
439,333,ATF2,KLF4,0.96767217
313,301,ATF3,TRP53,0.95307976
293,301,ATF4,TRP53,0.9593447
418,300,ATF6,EWSR1,0.9227569
217,17,ATOX1,RPS5,0.8018448
382,300,ATP5B,EWSR1,0.9425611
31,315,ATP5C1,MLL3,0.8000567
53,663,ATP5E,PSMB6,0.8020924
377,300,ATP5F1,EWSR1,0.94512403
54,663,ATP5G1,PSMB6,0.8020924
372,315,ATP5G2,MLL3,0.8000567
235,212,ATP5G3,PSMA6,0.8021014
178,494,ATP5H,GTF2E2,0.9097661
524,301,ATP5J,TRP53,0.96369076
51,663,ATP5J2,PSMB6,0.8020924
705,300,ATP5L,EWSR1,0.8814671
522,300,ATP5O,EWSR1,0.9369072
492,315,ATP6AP2,MLL3,0.8000567
429,45,ATP6V0B,FIS1,0.80381787
526,301,ATP6V0C,TRP53,0.95263827
475,315,ATP6V0D2,MLL3,0.8000567
608,315,ATP6V0E,MLL3,0.80006003
753,609,ATP6V1E1,RAB32,0.8018612
658,301,ATP6V1F,TRP53,0.952229
35,507,ATP6V1G1,TMSB4X,0.8020924
671,304,ATPIF1,TSC22D4,0.8018612
554,300,B2M,EWSR1,0.89571494
669,304,BACH1,TSC22D4,0.839618
60,810,BANF1,RNF4,0.9451412
189,277,BATF3,ETS2,0.9522394
211,277,BAZ1A,ETS2,0.9628396
536,277,BC028528,ETS2,0.96602637
85,810,BCAP31,RNF4,0.9458486
519,138,BCL2A1A,NDUFB10,0.8018612
788,301,BCL2A1B,TRP53,0.95254713
805,301,BCL2A1D,TRP53,0.95255005
239,300,BCLAF1,EWSR1,0.8976852
678,810,BHLHE40,RNF4,0.93731403
637,613,BIN1,RPL10A,0.79924417
234,663,BLVRB,PSMB6,0.8020924
127,810,BOLA2,RNF4,0.9451412
122,315,BRP44L,MLL3,0.8000567
543,112,BTF3,RPL18A,0.9423415
56,300,BTG1,EWSR1,0.9159109
29,301,BTG2,TRP53,0.9405811
114,315,BUB3,MLL3,0.8000567
64,613,C1QB,RPL10A,0.798971
272,315,CALM2,MLL3,0.8000567
604,399,CALR,PPP1CA,0.96478724
269,300,CANX,EWSR1,0.94241357
662,300,CAPG,EWSR1,0.93693125
619,596,CAPNS1,MRPL20,0.8016771
601,810,CAPZA2,RNF4,0.9360566
245,301,CBFA2T3,TRP53,0.96478724
328,300,CBFB,EWSR1,0.9425581
215,277,CBX3,ETS2,0.95863026
593,613,CCDC72,RPL10A,0.79894924
207,301,CCL17,TRP53,0.9444424
787,301,CCL3,TRP53,0.94329345
653,774,CCL4,NCOA3,0.94671065
746,315,CCL6,MLL3,0.8002415
703,334,CCL9,ARL8B,0.8018612
93,315,CCRL2,MLL3,0.8000567
588,41,CCRN4L,PTP4A1,0.80242664
751,810,CD14,RNF4,0.94811094
512,315,CD200R1,MLL3,0.8001209
140,212,CD200R4,PSMA6,0.8020924
570,301,CD24A,TRP53,0.9439617
126,613,CD302,RPL10A,0.798971
562,300,CD36,EWSR1,0.9204645
714,155,CD48,TREX1,0.7982661
797,734,CD52,NDUFA2,0.80198425
686,50,CD53,SRSF2,0.97320694
595,315,CD63,MLL3,0.8000567
443,786,CD68,SHFM1,0.80231947
635,300,CD74,EWSR1,0.9266178
264,75,CD81,RPL23,0.8570185
285,315,CD83,MLL3,0.8000567
615,533,CD9,UQCRB,0.80381787
785,301,CDC42,TRP53,0.9665313
796,300,CDC5L,EWSR1,0.88341075
729,301,CDKN1A,TRP53,0.9581386
564,300,CEBPA,EWSR1,0.9014112
476,315,CENPB,MLL3,0.8000567
188,277,CFL1,ETS2,0.9598377
737,301,CFP,TRP53,0.9533501
721,300,CHCHD2,EWSR1,0.93693125
47,300,CHD1,EWSR1,0.96366197
319,300,CHD4,EWSR1,0.9297532
659,333,CHD7,KLF4,0.96723324
72,486,CHI3L3,RPS3A,0.8018612
124,301,CHMP2A,TRP53,0.925953
803,300,CHMP5,EWSR1,0.9007233
226,810,CIC,RNF4,0.94068325
402,301,CIITA,TRP53,0.9496137
405,300,CISH,EWSR1,0.91267425
692,5,CKS1B,APEX1,0.9688677
159,334,CLAST2,ARL8B,0.8018612
106,445,CLEC4B1,RPS6,0.8020924
706,300,CLEC4D,EWSR1,0.9375562
575,6,CLEC4E,CNOT6,0.7906097
230,315,CLEC4N,MLL3,0.8000591
707,94,CLEC7A,USMG5,0.8021683
302,610,CNOT2,CNOT8,0.8260517
6,291,CNOT6,CNOT6L,0.856044
291,610,CNOT6L,CNOT8,0.85142803
610,75,CNOT8,RPL23,0.9104519
196,810,COMMD3,RNF4,0.9453522
490,315,COPE1,MLL3,0.8000567
648,759,COPS2,KDM2B,0.9735622
459,301,COPS5,TRP53,0.9305904
223,613,COX4I1,RPL10A,0.798971
435,315,COX5A,MLL3,0.80007416
403,300,COX5B,EWSR1,0.8948241
63,801,COX6A1,6720456B07RIK,0.8020924
339,49,COX6B1,FXR1,0.8020924
252,776,COX6C,DOT1L,0.80171937
236,613,COX7A2,RPL10A,0.8100009
324,315,COX7A2L,MLL3,0.8000567
370,315,COX7C,MLL3,0.8000567
202,300,COX8A,EWSR1,0.9425611
741,270,CREB3,ARID1A,0.9721158
198,301,CREBBP,TRP53,0.9415849
340,300,CREM,EWSR1,0.8934843
266,399,CRIP1,PPP1CA,0.96404135
280,301,CRIPT,TRP53,0.93621737
365,315,CSDA,MLL3,0.8000567
276,315,CSDE1,MLL3,0.8000567
680,315,CST3,MLL3,0.80010945
444,315,CSTB,MLL3,0.8000567
657,333,CTBP1,KLF4,0.96795624
80,112,CTCF,RPL18A,0.9235031
314,300,CTCFL,EWSR1,0.927673
139,300,CTNNB1,EWSR1,0.91050905
216,17,CTSB,RPS5,0.8018448
545,776,CTSC,DOT1L,0.8018612
62,301,CTSD,TRP53,0.95378417
120,315,CTSH,MLL3,0.8000567
77,810,CTSL,RNF4,0.9456575
426,45,CTSS,FIS1,0.84078217
81,613,CTSZ,RPL10A,0.798971
39,301,CXCL1,TRP53,0.94665736
366,301,CXCL16,TRP53,0.9545525
299,301,CXCL2,TRP53,0.9486118
594,301,CXXC1,TRP53,0.95153815
665,315,CYB5,MLL3,0.8000567
804,759,CYBA,KDM2B,0.97619843
582,315,CYBB,MLL3,0.8000567
520,300,D8ERTD738E,EWSR1,0.94257116
389,301,DAB2,TRP53,0.9632073
356,315,DAD1,MLL3,0.80007416
205,659,DAZAP2,CHD7,0.9755148
574,810,DBI,RNF4,0.9450874
598,277,DDB1,ETS2,0.9570245
548,333,DDX5,KLF4,0.96985424
647,333,DEK,KLF4,0.9689566
681,300,DENND4A,EWSR1,0.92148787
649,20,DNAJC15,MYEF2,0.8020924
91,587,DNAJC2,TCEB1,0.984046
259,810,DNMT1,RNF4,0.9470211
794,300,DNMT3A,EWSR1,0.9249008
776,300,DOT1L,EWSR1,0.93693125
709,94,DPEP2,USMG5,0.84274054
242,333,DPF2,KLF4,0.9705903
748,315,DQ539915,MLL3,0.8002415
504,399,DSTN,PPP1CA,0.9647947
718,300,DUSP1,EWSR1,0.9024348
1,315,DYNC1LI1,MLL3,0.800091
461,315,DYNLRB1,MLL3,0.8000058
477,315,EAR11,MLL3,0.8000567
282,613,EAR2,RPL10A,0.798971
762,112,EDF1,RPL18A,0.93286234
511,301,EEF1A1,TRP53,0.9515579
758,808,EEF1G,RPL24,0.80192393
641,300,EGR1,EWSR1,0.9228881
503,300,EGR2,EWSR1,0.9217754
484,301,EHMT1,TRP53,0.95584625
460,300,EHMT2,EWSR1,0.91789603
371,494,EIF3E,GTF2E2,0.92879295
148,672,EIF3I,TAF6,0.9842629
25,315,EIF3K,MLL3,0.8000567
375,810,EIF5A,RNF4,0.9469602
