src_idx,dst_idx,src_gene,dst_gene,score
326,258,TOP2A,PBK,0.9858292
230,343,MCM4,FIGNL1,0.9856839
220,326,TIPIN,TOP2A,0.9856592
15,482,MCM6,MCM7,0.9854613
232,343,LIG1,FIGNL1,0.9853271
177,258,POLR1B,PBK,0.98483753
650,343,MCM5,FIGNL1,0.98450446
110,675,CCNB2,MKI67,0.984493
220,263,TIPIN,PRIM2,0.9842488
353,213,CENPK,AURKB,0.9842158
230,675,MCM4,MKI67,0.9840695
110,620,CCNB2,HMGB2,0.9839371
110,699,CCNB2,AURKA,0.9838223
177,285,POLR1B,MSH6,0.9838086
177,343,POLR1B,FIGNL1,0.9837015
177,347,POLR1B,TK1,0.9836908
190,258,MIS18BP1,PBK,0.98352283
110,667,CCNB2,KIF22,0.98350394
177,213,POLR1B,AURKB,0.98349
177,186,POLR1B,RRM1,0.9834472
110,565,CCNB2,ORC5,0.983417
442,110,RRM2,CCNB2,0.9833649
213,285,AURKB,MSH6,0.98332167
177,326,POLR1B,TOP2A,0.9832601
232,675,LIG1,MKI67,0.9832518
353,258,CENPK,PBK,0.98303866
177,620,POLR1B,HMGB2,0.98302954
471,258,TPX2,PBK,0.98301893
347,285,TK1,MSH6,0.9829973
343,285,FIGNL1,MSH6,0.98299
110,285,CCNB2,MSH6,0.98297185
699,285,AURKA,MSH6,0.9829485
177,155,POLR1B,ORC6,0.9829206
263,258,PRIM2,PBK,0.9829086
186,285,RRM1,MSH6,0.98290414
576,285,ZFP143,MSH6,0.9828892
263,285,PRIM2,MSH6,0.98287684
110,524,CCNB2,ORC2,0.98286057
177,699,POLR1B,AURKA,0.9828598
258,285,PBK,MSH6,0.98284733
326,285,TOP2A,MSH6,0.9828431
110,698,CCNB2,TYMS,0.9827776
190,343,MIS18BP1,FIGNL1,0.9827375
190,347,MIS18BP1,TK1,0.9827126
15,285,MCM6,MSH6,0.9826974
185,258,CCNB1,PBK,0.9826852
482,285,MCM7,MSH6,0.982627
153,258,CDC20,PBK,0.98257923
82,285,MCM3,MSH6,0.98251665
442,285,RRM2,MSH6,0.98250854
