src_idx,dst_idx,src_gene,dst_gene,score
824,1109,SIN3B,NDN,0.97727114
150,1109,HDAC7,NDN,0.97638196
412,91,HIST1H2AI,SOX2,0.9757488
284,1109,HIST1H2BN,NDN,0.9749614
1078,546,MED21,CDKN1A,0.97483575
610,1109,HDAC4,NDN,0.9747419
428,1109,HIST1H2AK,NDN,0.97470087
824,546,SIN3B,CDKN1A,0.97468716
144,610,HDAC11,HDAC4,0.97465295
428,546,HIST1H2AK,CDKN1A,0.9746172
978,12,SUZ12,EWSR1,0.9745249
150,610,HDAC7,HDAC4,0.9743327
150,546,HDAC7,CDKN1A,0.9742327
283,410,THRAP3,NCOA6,0.9741477
144,1109,HDAC11,NDN,0.9739586
395,1109,HIST1H2AF,NDN,0.97375757
282,1109,HDAC10,NDN,0.97362524
610,546,HDAC4,CDKN1A,0.9735874
284,546,HIST1H2BN,CDKN1A,0.9735737
282,610,HDAC10,HDAC4,0.9734123
1033,546,HIST1H2BB,CDKN1A,0.97339576
144,546,HDAC11,CDKN1A,0.973347
278,70,TAF6,POLR2J,0.97332054
283,546,THRAP3,CDKN1A,0.97323
282,546,HDAC10,CDKN1A,0.9732261
645,610,HDAC5,HDAC4,0.9729331
917,546,MED4,CDKN1A,0.9729258
428,91,HIST1H2AK,SOX2,0.97288686
824,610,SIN3B,HDAC4,0.9728467
917,1109,MED4,NDN,0.97283894
420,1109,HIST1H2BK,NDN,0.9728079
504,546,SATB2,CDKN1A,0.9728011
610,150,HDAC4,HDAC7,0.9727945
395,546,HIST1H2AF,CDKN1A,0.97276896
627,25,POLR2E,POLR3B,0.9727294
428,610,HIST1H2AK,HDAC4,0.9727108
599,703,SAP30,NANOG,0.97270703
504,59,SATB2,HDAC1,0.97268987
282,617,HDAC10,PHF12,0.9726815
283,1109,THRAP3,NDN,0.97263443
728,791,GTF2H4,ERCC3,0.9725963
824,91,SIN3B,SOX2,0.9725931
1078,1109,MED21,NDN,0.9725788
428,59,HIST1H2AK,HDAC1,0.97256976
40,1109,SMARCC2,NDN,0.97252065
420,546,HIST1H2BK,CDKN1A,0.97248864
282,59,HDAC10,HDAC1,0.9724764
945,1109,MED31,NDN,0.9724335
617,546,PHF12,CDKN1A,0.972432
617,1109,PHF12,NDN,0.97237027
