src_idx,dst_idx,src_gene,dst_gene,score
205,222,2200002D01RIK,MYC,0.8058088
934,222,2410141K09RIK,MYC,0.8058088
101,1080,2810025M15RIK,E2F1,0.9542089
644,546,AATF,CDKN1A,0.9573144
964,222,ABHD5,MYC,0.8058088
953,222,ABT1,MYC,0.8058088
744,1080,ABTB1,E2F1,0.9519945
52,222,ADAM19,MYC,0.8007191
527,546,ADAM23,CDKN1A,0.9624417
1023,222,ADAMTS9,MYC,0.81501585
608,546,AES,CDKN1A,0.9605495
677,222,AF357399,MYC,0.8058088
712,1080,AGAP3,E2F1,0.9547001
540,222,AIP,MYC,0.8058088
309,736,AIRE,TAF5,0.96429926
268,222,AKR1B8,MYC,0.8058088
594,546,AKT1,CDKN1A,0.94636726
985,222,ALG13,MYC,0.8058088
691,546,ALPL,CDKN1A,0.94797283
313,1080,AMOT,E2F1,0.92227614
294,546,AMOTL2,CDKN1A,0.96470594
301,546,AMPD2,CDKN1A,0.94517213
528,222,ANKRD49,MYC,0.789792
611,1080,ANKRD54,E2F1,0.9564206
755,1080,ANKRD6,E2F1,0.94892985
47,1080,ANKS1,E2F1,0.78931975
1002,222,ANP32A,MYC,0.8058088
573,1080,ANXA2,E2F1,0.80748975
186,546,ANXA5,CDKN1A,0.96192294
1086,1080,APBB1,E2F1,0.9246203
243,12,APEX1,EWSR1,0.95857173
1104,546,APOBEC3,CDKN1A,0.89333314
631,1080,APOE,E2F1,0.9528204
592,1080,APP,E2F1,0.93735665
142,222,AQP8,MYC,0.806259
651,222,ARHGAP29,MYC,0.8058088
973,222,ARHGEF40,MYC,0.8058088
872,546,ARID1A,CDKN1A,0.96990293
379,546,ARID3B,CDKN1A,0.95327324
593,1080,ARID5B,E2F1,0.9533542
539,546,ARL6IP5,CDKN1A,0.96351135
124,1080,ARNT2,E2F1,0.95370847
61,546,ARNTL,CDKN1A,0.9626448
526,546,ASH1L,CDKN1A,0.95252234
373,546,ASH2L,CDKN1A,0.9520499
488,546,ASNS,CDKN1A,0.9575335
97,546,ASS1,CDKN1A,0.9544977
208,1080,ASXL1,E2F1,0.9538486
49,546,ATF1,CDKN1A,0.93855315
376,546,ATF2,CDKN1A,0.9555967
673,1080,ATF3,E2F1,0.96109676
102,546,ATF4,CDKN1A,0.95109797
829,546,ATF5,CDKN1A,0.9466519
149,1080,ATF6,E2F1,0.93576777
609,546,ATF7,CDKN1A,0.9466519
1018,546,ATM,CDKN1A,0.9606791
135,1080,ATP13A3,E2F1,0.95084226
404,222,ATP6V0A1,MYC,0.8058088
1059,222,AU018091,MYC,0.789792
167,222,AY036118,MYC,0.8058848
502,1080,B2M,E2F1,0.94093907
104,88,BACH2,CCND1,0.875043
971,546,BARD1,CDKN1A,0.94491357
823,1080,BARX1,E2F1,0.9315935
259,222,BASP1,MYC,0.8058088
568,811,BAZ1A,TAF1,0.9455152
639,546,BCAM,CDKN1A,0.9624913
925,546,BCAT1,CDKN1A,0.94872326
1046,546,BCL3,CDKN1A,0.9422731
163,546,BCLAF1,CDKN1A,0.9535791
689,1080,BEND5,E2F1,0.94892985
