src_idx,dst_idx,src_gene,dst_gene,score
111,116,IRF6,TOP2A,0.9886615
111,96,IRF6,SLBP,0.9886615
111,506,IRF6,PRIM1,0.9885848
111,216,IRF6,MCM7,0.9884781
145,131,HMGB2,CKS1B,0.9883939
111,131,IRF6,CKS1B,0.9882979
111,68,IRF6,MKI67,0.9879579
145,96,HMGB2,SLBP,0.9879568
145,116,HMGB2,TOP2A,0.9879568
145,506,HMGB2,PRIM1,0.9876623
213,60,MCM4,CDT1,0.9876552
213,131,MCM4,CKS1B,0.9876129
145,68,HMGB2,MKI67,0.98752767
554,131,POLA2,CKS1B,0.9874772
44,116,NUDT19,TOP2A,0.9874402
44,96,NUDT19,SLBP,0.9874402
481,96,PTP4A3,SLBP,0.987425
213,116,MCM4,TOP2A,0.9874143
116,506,TOP2A,PRIM1,0.9872485
554,116,POLA2,TOP2A,0.9872177
111,213,IRF6,MCM4,0.9872168
554,96,POLA2,SLBP,0.98721594
459,116,IRF8,TOP2A,0.9871187
459,96,IRF8,SLBP,0.9871185
213,506,MCM4,PRIM1,0.98710966
44,506,NUDT19,PRIM1,0.98710597
145,213,HMGB2,MCM4,0.9870696
44,131,NUDT19,CKS1B,0.98705286
60,257,CDT1,UHRF1,0.9870366
213,68,MCM4,MKI67,0.9869915
554,506,POLA2,PRIM1,0.98691505
257,131,UHRF1,CKS1B,0.9868932
60,131,CDT1,CKS1B,0.9868767
213,216,MCM4,MCM7,0.9868608
44,68,NUDT19,MKI67,0.9868535
510,131,PYGL,CKS1B,0.9868187
554,68,POLA2,MKI67,0.9868045
184,96,CTSF,SLBP,0.9867749
126,116,ME2,TOP2A,0.9867732
554,145,POLA2,HMGB2,0.9867721
472,116,DTL,TOP2A,0.9867719
509,96,CD63,SLBP,0.9867719
63,96,ZNRF2,SLBP,0.9867719
509,116,CD63,TOP2A,0.9867719
63,116,ZNRF2,TOP2A,0.9867719
106,116,ZFP62,TOP2A,0.9867719
557,116,NT5C3,TOP2A,0.9867719
481,116,PTP4A3,TOP2A,0.9867719
169,116,CADPS2,TOP2A,0.9867719
276,96,ELL2,SLBP,0.9867719
169,96,CADPS2,SLBP,0.9867719
557,96,NT5C3,SLBP,0.9867719
276,116,ELL2,TOP2A,0.9867719
419,96,CHRNB1,SLBP,0.9867719
126,96,ME2,SLBP,0.9867719
184,116,CTSF,TOP2A,0.9867719
419,116,CHRNB1,TOP2A,0.9867719
49,96,RGS19,SLBP,0.9867719
472,96,DTL,SLBP,0.9867719
49,116,RGS19,TOP2A,0.9867719
459,131,IRF8,CKS1B,0.9867643
111,145,IRF6,HMGB2,0.98669577
111,60,IRF6,CDT1,0.9866898
459,506,IRF8,PRIM1,0.9866802
111,257,IRF6,UHRF1,0.9866768
257,116,UHRF1,TOP2A,0.98665905
459,216,IRF8,MCM7,0.98665446
60,96,CDT1,SLBP,0.98664725
60,116,CDT1,TOP2A,0.98664725
192,116,RUNX1T1,TOP2A,0.98663527
192,96,RUNX1T1,SLBP,0.98663527
510,96,PYGL,SLBP,0.9866333
510,116,PYGL,TOP2A,0.9866333
498,0,DENND2D,DUSP1,0.986613
498,442,DENND2D,HLF,0.986613
498,290,DENND2D,TMEM14C,0.986613
554,216,POLA2,MCM7,0.9866128
106,257,ZFP62,UHRF1,0.98661125
223,116,YBX1,TOP2A,0.986608
498,523,DENND2D,CRIP1,0.9866073
223,96,YBX1,SLBP,0.98659295
192,131,RUNX1T1,CKS1B,0.9865915
223,131,YBX1,CKS1B,0.9865585
498,116,DENND2D,TOP2A,0.98655397
498,67,DENND2D,TEK,0.98654765
44,0,NUDT19,DUSP1,0.9864719
44,523,NUDT19,CRIP1,0.9864676
44,442,NUDT19,HLF,0.9864676
44,67,NUDT19,TEK,0.9864676
498,96,DENND2D,SLBP,0.9864464
276,216,ELL2,MCM7,0.9864184
419,216,CHRNB1,MCM7,0.9864184
472,216,DTL,MCM7,0.9864117
169,216,CADPS2,MCM7,0.9864117
126,216,ME2,MCM7,0.9864117
184,216,CTSF,MCM7,0.9864117
557,216,NT5C3,MCM7,0.9864117
63,216,ZNRF2,MCM7,0.9864117
509,216,CD63,MCM7,0.9864117
481,216,PTP4A3,MCM7,0.9864117
257,506,UHRF1,PRIM1,0.98640025
60,506,CDT1,PRIM1,0.9863832
276,506,ELL2,PRIM1,0.98637736
106,506,ZFP62,PRIM1,0.98637736
184,506,CTSF,PRIM1,0.98637736
169,506,CADPS2,PRIM1,0.98637736
481,506,PTP4A3,PRIM1,0.98637736
472,506,DTL,PRIM1,0.98637736
49,506,RGS19,PRIM1,0.98637736
419,506,CHRNB1,PRIM1,0.98637736
126,506,ME2,PRIM1,0.98637736
557,506,NT5C3,PRIM1,0.98637736
80,506,TAPT1,PRIM1,0.98637736
509,506,CD63,PRIM1,0.98637736
63,506,ZNRF2,PRIM1,0.9863701
459,68,IRF8,MKI67,0.9863697
106,216,ZFP62,MCM7,0.98635477
554,213,POLA2,MCM4,0.98635024
49,131,RGS19,CKS1B,0.98634374
184,131,CTSF,CKS1B,0.98634005
126,131,ME2,CKS1B,0.98633933
276,131,ELL2,CKS1B,0.98633933
509,131,CD63,CKS1B,0.98633933
557,131,NT5C3,CKS1B,0.98633933
106,131,ZFP62,CKS1B,0.98633933
472,131,DTL,CKS1B,0.98633933
169,131,CADPS2,CKS1B,0.98633933
481,131,PTP4A3,CKS1B,0.98633933
63,131,ZNRF2,CKS1B,0.98633933
419,131,CHRNB1,CKS1B,0.9863375
510,523,PYGL,CRIP1,0.98632765
510,0,PYGL,DUSP1,0.98632765
510,67,PYGL,TEK,0.98632765
223,506,YBX1,PRIM1,0.986284
192,506,RUNX1T1,PRIM1,0.9862759
216,60,MCM7,CDT1,0.98626465
481,67,PTP4A3,TEK,0.9862612
60,68,CDT1,MKI67,0.9862578
