src_idx,dst_idx,src_gene,dst_gene,score
759,597,0610009D07RIK,HSPA5,0.90648276
877,597,0610031J06RIK,HSPA5,0.90648276
1320,597,1100001G20RIK,HSPA5,0.90648276
1080,597,1110002B05RIK,HSPA5,0.90648276
742,597,1110004F10RIK,HSPA5,0.90648276
594,597,1110007C09RIK,HSPA5,0.90648276
637,597,1500003O03RIK,HSPA5,0.90648276
822,597,1500032L24RIK,HSPA5,0.90648276
765,801,1600029D21RIK,MAPK1,0.89972216
975,66,1810006K21RIK,TUBB5,0.8769298
1224,597,1810009A15RIK,HSPA5,0.90648276
458,597,1810013D10RIK,HSPA5,0.90648276
1119,597,1810022K09RIK,HSPA5,0.90648276
569,597,1810027O10RIK,HSPA5,0.90648276
383,597,1810033B17RIK,HSPA5,0.90648276
119,597,1810037I17RIK,HSPA5,0.90648276
657,597,1810046J19RIK,HSPA5,0.90648276
1254,597,1810058I24RIK,HSPA5,0.90648276
717,597,2010107E04RIK,HSPA5,0.8927103
1011,597,2310003F16RIK,HSPA5,0.90648276
863,597,2310016C08RIK,HSPA5,0.90648276
395,597,2310016M24RIK,HSPA5,0.90648276
1186,597,2400001E08RIK,HSPA5,0.90648276
643,801,2410015M20RIK,MAPK1,0.90298504
843,597,2510006D16RIK,HSPA5,0.90648276
648,597,2700060E02RIK,HSPA5,0.90648276
457,605,2810417H13RIK,POLR2F,0.9941077
422,597,2900010M23RIK,HSPA5,0.90648276
1122,801,2900064A13RIK,MAPK1,0.90957713
540,597,2900073G15RIK,HSPA5,0.90648276
982,597,3110003A17RIK,HSPA5,0.91003966
823,597,3230401D17RIK,HSPA5,0.8993437
252,597,4933434E20RIK,HSPA5,0.90648276
876,407,5033414D02RIK,RPL23,0.9402045
1282,597,6720456B07RIK,HSPA5,0.9064483
280,597,A130040M12RIK,HSPA5,0.9064627
659,801,AA467197,MAPK1,0.90957713
614,597,ABCG1,HSPA5,0.90657955
561,14,ACLY,CDC5L,0.87934
1125,597,ACOT13,HSPA5,0.90648276
928,597,ACOT7,HSPA5,0.90718204
685,597,ACOT9,HSPA5,0.90648276
485,324,ACTB,NEDD8,0.98604846
9,1008,ACTG1,RFC1,0.9796123
841,597,ACTN1,HSPA5,0.90648276
1133,1008,ACTR2,RFC1,0.97638035
34,125,ACTR3,GGH,0.917104
831,704,AEBP2,MED1,0.9773951
1317,597,AES,HSPA5,0.9062765
532,597,AF251705,HSPA5,0.9052113
21,605,AFF4,POLR2F,0.9929904
1126,597,AGAP3,HSPA5,0.90648276
242,897,AHR,MAPK3,0.9640083
370,597,AI413582,HSPA5,0.90648276
133,597,AIF1,HSPA5,0.90648884
957,597,AIP,HSPA5,0.90648276
235,66,AK008866,TUBB5,0.88432163
999,801,AK042010,MAPK1,0.90957713
873,597,AK172428,HSPA5,0.90648276
400,597,AK177731,HSPA5,0.90647024
267,801,AK185681,MAPK1,0.91080326
1005,418,AK2,POLR2E,0.99581546
