src_idx,dst_idx,src_gene,dst_gene,score
140,1468,SAP30,SATB2,0.9955401
164,281,HDAC5,RERE,0.99538714
836,1111,SIN3B,PHF12,0.9953414
1125,1517,HDAC7,MBD2,0.99532384
1065,1111,TBL1X,PHF12,0.99526584
140,329,SAP30,HDAC11,0.99525577
1165,329,HDAC10,HDAC11,0.99522394
836,355,SIN3B,HDAC2,0.99516606
1382,173,MEIS1,EED,0.9951509
1165,1517,HDAC10,MBD2,0.99513704
1382,108,MEIS1,SUZ12,0.99507266
1165,233,HDAC10,SIN3A,0.99504304
1125,329,HDAC7,HDAC11,0.99503785
417,961,POLR2B,SP1,0.99499255
886,1332,CHD4,CHD5,0.9949896
164,329,HDAC5,HDAC11,0.9949882
1204,294,HIST1H2AK,RBBP4,0.9949757
1065,233,TBL1X,SIN3A,0.99496835
1382,294,MEIS1,RBBP4,0.99495333
140,233,SAP30,SIN3A,0.9949528
576,961,POLR2I,SP1,0.9949385
1280,1513,HDAC3,NCOR1,0.9949308
1125,233,HDAC7,SIN3A,0.99490803
329,233,HDAC11,SIN3A,0.9948868
164,233,HDAC5,SIN3A,0.994875
581,961,POLR2H,SP1,0.99487346
886,1513,CHD4,NCOR1,0.9948698
581,1093,POLR2H,POLR2E,0.9948515
173,108,EED,SUZ12,0.9948501
116,108,HIST1H2AF,SUZ12,0.9948372
1125,1332,HDAC7,CHD5,0.99480444
848,491,THRAP3,MED15,0.99478465
1470,961,POLR2A,SP1,0.9947824
417,1093,POLR2B,POLR2E,0.99477756
886,1125,CHD4,HDAC7,0.9947588
140,1513,SAP30,NCOR1,0.99474686
1159,1111,ETV3,PHF12,0.99474007
1517,1332,MBD2,CHD5,0.9947372
1125,1513,HDAC7,NCOR1,0.99472976
886,233,CHD4,SIN3A,0.99470466
491,848,MED15,THRAP3,0.994695
1165,805,HDAC10,SALL1,0.99469006
1159,355,ETV3,HDAC2,0.9946896
1065,1280,TBL1X,HDAC3,0.99466777
886,1517,CHD4,MBD2,0.994662
140,1125,SAP30,HDAC7,0.99465454
858,478,MED4,MED12,0.9946544
1093,961,POLR2E,SP1,0.99465346
581,417,POLR2H,POLR2B,0.99465114
836,1513,SIN3B,NCOR1,0.99465066
