src_idx,dst_idx,src_gene,dst_gene,score
444,846,NCAPG,XRCC6,0.9982408
113,90,CEP55,LIG1,0.9980908
39,602,ECT2,CDCA7,0.9980794
1082,90,NCAPG2,LIG1,0.9980698
819,90,PBK,LIG1,0.9980642
1096,90,CCNA2,LIG1,0.9980615
520,846,POLD1,XRCC6,0.99806064
583,163,PRC1,BIRC5,0.9980585
574,828,NUF2,CDC6,0.99805486
122,90,PRIM2,LIG1,0.9980445
444,311,NCAPG,RAD51,0.99804354
38,890,TCF19,DTL,0.998041
22,890,KIF22,DTL,0.9980404
309,890,CCNB2,DTL,0.9980392
742,890,HUS1,DTL,0.99803644
755,311,FBXO5,RAD51,0.9980361
22,311,KIF22,RAD51,0.9980326
755,890,FBXO5,DTL,0.99803
444,890,NCAPG,DTL,0.9980292
676,90,CENPK,LIG1,0.9980292
309,311,CCNB2,RAD51,0.99802905
361,311,CDCA8,RAD51,0.9980233
815,311,CDCA5,RAD51,0.9980227
755,181,FBXO5,RPA1,0.9980215
753,181,RUVBL2,RPA1,0.99802136
1108,270,BUB1B,HAT1,0.99801993
923,311,NUP85,RAD51,0.998019
1108,90,BUB1B,LIG1,0.9980154
676,542,CENPK,RFC5,0.99801457
113,890,CEP55,DTL,0.99801373
753,585,RUVBL2,MCM2,0.99801326
1082,704,NCAPG2,RPA2,0.99801326
751,890,AURKA,DTL,0.99801326
213,311,SMC2,RAD51,0.99801207
392,704,HMGB2,RPA2,0.99800926
10,311,SPC25,RAD51,0.9980082
520,890,POLD1,DTL,0.99800736
175,90,MIS18BP1,LIG1,0.9980071
585,181,MCM2,RPA1,0.9980058
751,311,AURKA,RAD51,0.998005
676,704,CENPK,RPA2,0.99800473
408,890,NDC80,DTL,0.9980033
361,890,CDCA8,DTL,0.998002
520,311,POLD1,RAD51,0.9980009
392,890,HMGB2,DTL,0.99799985
825,311,BUB1,RAD51,0.9979995
516,311,HELLS,RAD51,0.99799937
1096,542,CCNA2,RFC5,0.99799913
408,311,NDC80,RAD51,0.997997
698,311,DHFR,RAD51,0.99799675
