src_idx,dst_idx,src_gene,dst_gene,score
1375,1439,A1CF,ING3,0.9445333
769,341,AAAS,SRSF1,0.98094785
417,142,AAMP,ADNP,0.939465
745,439,AAR2,RNF19A,0.9777504
771,142,AARS,ADNP,0.939465
1231,142,AASS,ADNP,0.9450198
707,48,AATF,PWP1,0.9901816
1415,142,ABCA5,ADNP,0.939465
1091,627,ABCE1,POLR2I,0.9714706
487,48,ABT1,PWP1,0.9926225
1344,142,ACAA1,ADNP,0.939465
747,142,ACAD11,ADNP,0.9395377
245,142,ACADSB,ADNP,0.9391194
257,142,ACADVL,ADNP,0.939465
198,142,ACAT2,ADNP,0.9391063
411,142,ACN9,ADNP,0.93935865
927,142,ACOT7,ADNP,0.939465
1204,142,ACOX2,ADNP,0.939465
92,142,ACSL5,ADNP,0.939465
521,142,ACTC1,ADNP,0.9393522
1114,636,ACTL6A,EEF1A1,0.9687092
426,655,ACTN1,MEP1A,0.98763555
1275,142,ACY1,ADNP,0.939465
1081,142,ADAM9,ADNP,0.94513404
142,733,ADNP,MBIP,0.97831833
1398,142,ADSL,ADNP,0.939465
1084,1201,AEBP1,CNOT7,0.9724097
658,428,AEBP2,EZH2,0.9791307
924,451,AES,POU5F1,0.981604
223,381,AFF4,POLR2B,0.99446243
823,421,AFP,CDX2,0.985204
1096,1115,AGO2,RARG,0.9921077
1170,142,AGPAT2,ADNP,0.939465
738,42,AGT,HMGCS2,0.99378294
104,142,AGTRAP,ADNP,0.939465
852,886,AHR,NCOA1,0.9829113
478,655,AHSG,MEP1A,0.98464286
998,733,AIMP2,MBIP,0.97298414
1387,672,AKR1B1,THRAP3,0.9739412
784,60,AKR1C3,EIF5B,0.93653953
1093,1439,AKR1D1,ING3,0.9349702
1214,1432,ALB,APOA2,0.99042565
504,696,ALDH1A1,OTX2,0.986112
479,142,ALDH9A1,ADNP,0.939465
1397,142,ALG6,ADNP,0.939465
669,142,ALG8,ADNP,0.939465
