src_idx,dst_idx,src_gene,dst_gene,score
1177,235,RNF19A,ABTB1,0.9967769
235,335,ABTB1,HDAC9,0.99667895
1177,143,RNF19A,VHL,0.99665195
1177,141,RNF19A,RNF4,0.99663085
756,1177,HDAC11,RNF19A,0.99648654
235,670,ABTB1,HDAC7,0.996429
235,141,ABTB1,RNF4,0.99642473
235,1177,ABTB1,RNF19A,0.9964024
756,235,HDAC11,ABTB1,0.996358
1177,340,RNF19A,FEM1B,0.9963368
756,141,HDAC11,RNF4,0.99630356
235,143,ABTB1,VHL,0.9962871
1177,306,RNF19A,PML,0.99628407
235,78,ABTB1,HDAC10,0.9962393
235,756,ABTB1,HDAC11,0.9962393
756,335,HDAC11,HDAC9,0.9962257
235,340,ABTB1,FEM1B,0.9961791
235,555,ABTB1,RORC,0.9961779
235,738,ABTB1,CPT1A,0.9961779
1177,78,RNF19A,HDAC10,0.99616927
756,670,HDAC11,HDAC7,0.9961629
1177,756,RNF19A,HDAC11,0.9961606
1177,670,RNF19A,HDAC7,0.9960841
1177,335,RNF19A,HDAC9,0.996049
756,389,HDAC11,EPAS1,0.9960194
1177,389,RNF19A,EPAS1,0.9960186
756,143,HDAC11,VHL,0.99600863
235,389,ABTB1,EPAS1,0.9959669
235,306,ABTB1,PML,0.99595
756,78,HDAC11,HDAC10,0.9958901
756,340,HDAC11,FEM1B,0.9957924
756,738,HDAC11,CPT1A,0.99575233
756,555,HDAC11,RORC,0.99574643
1177,1154,RNF19A,PSMD6,0.99563307
1177,597,RNF19A,RNF213,0.99557954
756,306,HDAC11,PML,0.9955735
1177,231,RNF19A,UBA7,0.99555355
1177,833,RNF19A,SMARCA2,0.9955478
1177,738,RNF19A,CPT1A,0.99547124
1177,555,RNF19A,RORC,0.9954592
141,1154,RNF4,PSMD6,0.9953177
630,120,WDR4,PSMF1,0.9952844
220,120,GTF3C3,PSMF1,0.99523866
141,597,RNF4,RNF213,0.99516994
235,231,ABTB1,UBA7,0.99516004
1177,779,RNF19A,FEM1A,0.99513537
235,1154,ABTB1,PSMD6,0.9951115
141,833,RNF4,SMARCA2,0.995099
141,235,RNF4,ABTB1,0.9950642
990,1098,PNO1,CUL3,0.9950033
