src_idx,dst_idx,src_gene,dst_gene,score
551,870,1700006J14RIK,RELB,0.978832
148,501,1700017B05RIK,PSMD5,0.97927594
874,870,2210016F16RIK,RELB,0.978832
1168,779,2610035D17RIK,FEM1A,0.9765842
927,501,2610301B20RIK,PSMD5,0.97926897
209,501,4833439L19RIK,PSMD5,0.97926897
687,501,9030619P08RIK,PSMD5,0.9786024
469,501,9430015G10RIK,PSMD5,0.97926897
504,501,AAR2,PSMD5,0.97926897
618,501,ABCB10,PSMD5,0.97926897
1194,501,ABCB4,PSMD5,0.97940546
1059,870,ABCB8,RELB,0.978832
135,501,ABCD3,PSMD5,0.97941816
264,501,ABCF3,PSMD5,0.97926897
101,1171,ABCG2,DECR1,0.9761989
775,501,ABHD16A,PSMD5,0.97926897
1068,1101,ABI1,NR4A1,0.9783694
62,501,ABITRAM,PSMD5,0.97926897
1083,431,ABL1,PAK1,0.97313243
235,335,ABTB1,HDAC9,0.99667895
312,501,ACAA2,PSMD5,0.97926897
661,501,ACAP1,PSMD5,0.97926897
1106,870,ACOX1,RELB,0.978832
620,501,ACSS1,PSMD5,0.97926897
441,501,ACSS2,PSMD5,0.9792814
607,501,ADAMTS10,PSMD5,0.97926897
568,501,ADD2,PSMD5,0.97931963
667,779,ADGRG3,FEM1A,0.97706455
475,501,ADGRL4,PSMD5,0.97926897
967,501,ADK,PSMD5,0.97931033
941,501,ADO,PSMD5,0.98035884
142,501,ADSSL1,PSMD5,0.97926897
1161,501,AFAP1L1,PSMD5,0.97827715
162,1173,AFF4,RARS,0.9648909
785,501,AFG3L2,PSMD5,0.97926897
206,103,AHCTF1,BYSL,0.97280574
531,501,AHCYL1,PSMD5,0.9792693
614,72,AHR,MAPK9,0.9819197
122,501,AI506816,PSMD5,0.9792525
391,501,AK3,PSMD5,0.97926897
799,1154,ALAD,PSMD6,0.97644913
984,501,ALDH18A1,PSMD5,0.9792925
15,501,ALDH1A1,PSMD5,0.97926897
1129,501,ALDH9A1,PSMD5,0.9770568
952,501,ALG11,PSMD5,0.97926897
414,501,ALG9,PSMD5,0.97926897
1047,440,ALKBH8,RFC4,0.9814736
282,501,AMPD3,PSMD5,0.97926897
688,1070,ANAPC2,E2F6,0.9752084
550,1070,ANAPC4,E2F6,0.98335016
854,501,ANGPT1,PSMD5,0.97926897
1201,1091,ANK,CHUK,0.9794175
961,501,ANKFY1,PSMD5,0.9792762
513,501,ANKLE1,PSMD5,0.97926897
6,501,ANKRD27,PSMD5,0.97926897
67,501,ANXA1,PSMD5,0.97926897
671,1070,ANXA2,E2F6,0.9818149
616,501,ANXA4,PSMD5,0.97926897
1148,1101,ANXA5,NR4A1,0.97643924
119,501,ANXA6,PSMD5,0.97926897
70,501,AP1B1,PSMD5,0.9792869
507,870,AP1G2,RELB,0.9806613
1012,501,AP3S1,PSMD5,0.97926897
190,501,AP5M1,PSMD5,0.97927606
224,870,APBB1,RELB,0.9806613
1032,501,APEH,PSMD5,0.97926384
214,501,APLP2,PSMD5,0.97926897
999,501,APOE,PSMD5,0.97926897
822,501,AQP1,PSMD5,0.97926897
532,501,AQP9,PSMD5,0.97926897
957,501,ARAP1,PSMD5,0.97926897
304,779,ARHGAP15,FEM1A,0.9770344
12,501,ARHGAP4,PSMD5,0.97926897
318,501,ARHGEF18,PSMD5,0.97926897
130,501,ARHGEF6,PSMD5,0.97926897
919,501,ARID3B,PSMD5,0.97926897
1166,501,ARL6IP6,PSMD5,0.9792693
348,501,ARL8B,PSMD5,0.97926897
435,501,ARMC8,PSMD5,0.9792332
503,501,ARMT1,PSMD5,0.9792924
299,501,ASAH1,PSMD5,0.97926897
256,501,ASB8,PSMD5,0.9792868
313,444,ASF1B,CDC20,0.9851822
270,501,ASNS,PSMD5,0.97926897
327,908,ATAD1,TLE2,0.98097354
515,790,ATAD2,BIRC5,0.98357934
1151,501,ATG12,PSMD5,0.97926897
1087,501,ATG16L1,PSMD5,0.97926897
207,501,ATG4B,PSMD5,0.97926897
518,501,ATL2,PSMD5,0.9792923
898,870,ATP11C,RELB,0.9814232
284,501,ATP13A1,PSMD5,0.97926897
411,908,ATP1B2,TLE2,0.98094684
985,501,ATP2A3,PSMD5,0.9792925
1019,501,ATP6AP1,PSMD5,0.97697693
1006,501,ATP6AP2,PSMD5,0.97927547
153,870,ATP6V1A,RELB,0.9814223
896,501,ATP7B,PSMD5,0.97925204
57,477,AURKA,CCNE1,0.9752966
157,145,AURKB,CCNB1,0.98016447
682,501,AW112010,PSMD5,0.97926897
865,501,B230219D22RIK,PSMD5,0.9792693
333,501,B3GALNT2,PSMD5,0.97926897
627,501,BAG2,PSMD5,0.97926897
1176,403,BAP1,TAB1,0.9867785
1153,501,BATF2,PSMD5,0.97926897
393,878,BC005561,PBX1,0.9426475
365,501,BCAP29,PSMD5,0.97926897
794,501,BCLAF3,PSMD5,0.97926897
127,72,BID,MAPK9,0.98008853
790,145,BIRC5,CCNB1,0.97696304
774,501,BLVRB,PSMD5,0.97926897
890,1101,BLZF1,NR4A1,0.9783694
721,72,BMI1,MAPK9,0.9796698
125,1070,BTAF1,E2F6,0.9835564
819,1101,BTG2,NR4A1,0.9815849
176,501,BTK,PSMD5,0.97926724
150,577,BTRC,HDAC2,0.98369145
732,790,BUB1,BIRC5,0.97878003
466,169,BUB1B,SMC2,0.9840173
939,1004,BUB3,POLA2,0.9786739
103,760,BYSL,CCNE2,0.97772205
450,501,C1QTNF12,PSMD5,0.97926897
977,501,C330018D20RIK,PSMD5,0.9792332
380,501,CACFD1,PSMD5,0.979352
864,501,CAD,PSMD5,0.9793367
508,870,CALCRL,RELB,0.978832
656,501,CALU,PSMD5,0.97926897
973,870,CAMK1,RELB,0.97883224
1066,501,CAPN7,PSMD5,0.9823674
837,501,CAR1,PSMD5,0.97926897
727,779,CARHSP1,FEM1A,0.9770344
483,582,CASP1,SPI1,0.9804791
665,501,CASP2,PSMD5,0.9808173
659,1101,CASP3,NR4A1,0.97837204
841,501,CASP4,PSMD5,0.97926897
370,501,CAST,PSMD5,0.97925997
449,849,CBFB,DUSP1,0.9746215
706,1091,CBX7,CHUK,0.98946685
702,501,CCDC137,PSMD5,0.9802153
679,57,CCNA2,AURKA,0.98121774
145,1004,CCNB1,POLA2,0.9726591
975,853,CCNB2,DHFR,0.98485607
477,925,CCNE1,PPIL4,0.96433187
760,1061,CCNE2,ETF1,0.9693141
456,418,CCNF,PRIM2,0.9785694
5,501,CCNG1,PSMD5,0.97926897
383,501,CD1D1,PSMD5,0.97827715
384,501,CD34,PSMD5,0.97926897
76,501,CD48,PSMD5,0.97926897
636,501,CD55,PSMD5,0.979253
512,501,CD63,PSMD5,0.9792693
1080,501,CD63-PS,PSMD5,0.978811
1048,501,CD74,PSMD5,0.97926897
509,870,CD82,RELB,0.978832
402,501,CD84,PSMD5,0.98041797
38,501,CD9,PSMD5,0.97926897
33,501,CD93,PSMD5,0.97931963
444,1004,CDC20,POLA2,0.96185213
366,1054,CDC45,ORC5,0.9814703
885,780,CDC6,CSTF2,0.98022276
933,679,CDC7,CCNA2,0.9827937
1144,133,CDCA3,POLE3,0.98108196
1108,501,CDCA4,PSMD5,0.97926897
198,145,CDCA5,CCNB1,0.98180985
315,1063,CDCA8,SPC25,0.9868559
992,145,CDK1,CCNB1,0.9745301
438,403,CDK19,TAB1,0.98481846
576,853,CDT1,DHFR,0.98163384
516,501,CELA1,PSMD5,0.97926897
301,145,CENPA,CCNB1,0.9765594
968,1004,CENPE,POLA2,0.9757632
803,120,CENPF,PSMF1,0.9833429
543,145,CENPK,CCNB1,0.97971636
1122,120,CENPL,PSMF1,0.9833429
690,1004,CENPO,POLA2,0.9778104
691,501,CEP70,PSMD5,0.979226
1160,870,CEPT1,RELB,0.978832
958,501,CERS4,PSMD5,0.97926897
85,501,CERS5,PSMD5,0.97926897
223,501,CES2G,PSMD5,0.97926897
781,338,CHAMP1,NUP107,0.9786038
701,501,CHCHD10,PSMD5,0.9793323
820,501,CHMP3,PSMD5,0.9792697
1097,501,CHMP7,PSMD5,0.9792525
590,501,CHORDC1,PSMD5,0.97926897
359,501,CHP1,PSMD5,0.97921866
1091,403,CHUK,TAB1,0.98712826
1090,501,CIPC,PSMD5,0.97926897
1165,577,CISH,HDAC2,0.98603004
720,1091,CITED4,CHUK,0.98015046
982,198,CKAP2,CDCA5,0.9800623
880,501,CKAP2L,PSMD5,0.97926897
648,1004,CKAP5,POLA2,0.9770692
506,501,CKS1B,PSMD5,0.97925866
1089,501,CLCN4,PSMD5,0.97926897
773,501,CLDN13,PSMD5,0.9786169
560,501,CLIC4,PSMD5,0.9782894
593,1091,CLN5,CHUK,0.98054713
375,501,CLPTM1L,PSMD5,0.97926897
892,501,CLPX,PSMD5,0.97926897
974,501,CMPK2,PSMD5,0.9792693
494,870,CNIH1,RELB,0.978832
210,501,CNN2,PSMD5,0.97926897
480,978,CNOT10,ZFP36,0.9769414
161,60,CNOT7,POGLUT1,0.9816667
1202,501,CNP,PSMD5,0.97926897
788,501,COA5,PSMD5,0.97827715
1155,501,COG6,PSMD5,0.97926897
429,501,COG7,PSMD5,0.97926897
170,605,COL5A1,REL,0.9802688
242,120,COLGALT1,PSMF1,0.97526246
168,779,COPB1,FEM1A,0.9765877
612,870,COPB2,RELB,0.9814232
596,1091,COPG1,CHUK,0.98016894
295,765,COPS8,XRCC6,0.95052516
29,501,COQ8A,PSMD5,0.97926897
642,501,CORO1A,PSMD5,0.97926897
710,501,CPOX,PSMD5,0.9792651
369,501,CPQ,PSMD5,0.97925997
738,403,CPT1A,TAB1,0.98672605
462,501,CPT2,PSMD5,0.9792628
320,1171,CRBN,DECR1,0.97931916
255,431,CREB5,PAK1,0.9660443
374,501,CRIP2,PSMD5,0.97926897
795,703,CRK,ODC1,0.97751766
889,1173,CRNKL1,RARS,0.9569507
731,908,CRYZL2,TLE2,0.9809718
1056,501,CSAD,PSMD5,0.97917545
464,501,CSGALNACT2,PSMD5,0.97926897
1014,307,CSRP3,JUN,0.9751203
780,195,CSTF2,PHAX,0.967357
736,501,CTLA2A,PSMD5,0.97926897
134,501,CTLA2B,PSMD5,0.97941816
1180,431,CTNNA1,PAK1,0.9692904
479,938,CTPS,JARID2,0.99250084
685,1173,CTR9,RARS,0.9482939
747,501,CTSC,PSMD5,0.97925997
