src_idx,dst_idx,src_gene,dst_gene,score
923,1130,SUN1,MCM10,0.996256
855,611,MSH6,HUS1,0.9958774
244,645,XRCC3,FBXO5,0.99579084
420,102,SPO11,RAD51AP1,0.9954848
765,135,XRCC6,ABCD3,0.99547994
765,1135,XRCC6,WDHD1,0.9954377
923,102,SUN1,RAD51AP1,0.99543566
244,237,XRCC3,UHRF1,0.9953478
420,313,SPO11,ASF1B,0.99522024
30,366,TCF19,CDC45,0.995218
30,521,TCF19,NASP,0.995207
244,102,XRCC3,RAD51AP1,0.9952028
420,237,SPO11,UHRF1,0.99519265
420,100,SPO11,DTL,0.99518317
420,855,SPO11,MSH6,0.995175
420,228,SPO11,HELLS,0.99516076
297,280,MCM7,KIF22,0.9951374
420,135,SPO11,ABCD3,0.9950701
420,611,SPO11,HUS1,0.9950701
420,838,SPO11,ORC6,0.9950192
420,521,SPO11,NASP,0.99501497
923,855,SUN1,MSH6,0.9950086
244,313,XRCC3,ASF1B,0.99499834
420,418,SPO11,PRIM2,0.99499387
420,1135,SPO11,WDHD1,0.9949704
923,100,SUN1,DTL,0.99496895
420,1095,SPO11,GMNN,0.99496883
420,1054,SPO11,ORC5,0.99496293
420,265,SPO11,NCAPH,0.99496007
420,748,SPO11,TIPIN,0.9949356
244,100,XRCC3,DTL,0.994921
420,1004,SPO11,POLA2,0.9949125
420,280,SPO11,KIF22,0.9949071
244,855,XRCC3,MSH6,0.9948814
420,366,SPO11,CDC45,0.99487865
420,24,SPO11,TYMS,0.99484104
244,611,XRCC3,HUS1,0.99483585
244,135,XRCC3,ABCD3,0.99483585
420,576,SPO11,CDT1,0.99481094
923,611,SUN1,HUS1,0.9947889
923,135,SUN1,ABCD3,0.9947889
923,313,SUN1,ASF1B,0.9947849
244,418,XRCC3,PRIM2,0.9947803
244,521,XRCC3,NASP,0.9947784
244,1095,XRCC3,GMNN,0.9947547
244,1054,XRCC3,ORC5,0.99472094
420,34,SPO11,RCC1,0.9947196
244,265,XRCC3,NCAPH,0.99471694
244,1004,XRCC3,POLA2,0.994713
420,950,SPO11,PRIM1,0.99471104
